NUMERO;15-19;20-34;35-64;65+;Casado/a;Divorciado/a o Separado/a;Soltero/a;Viudo/a;Hogar con un hombre solo de 65 años o más;Hogar con un hombre solo menor de 65 años;Hogar con un solo progenitor que convive con algún hijo menor de 25 años;Hogar con un solo progenitor que convive con todos sus hijos de 25 años o más;Hogar con una mujer sola de 65 años o más;Hogar con una mujer sola menor de 65 años;Hogar formado por pareja con hijos en donde algún hijo es menor de 25 años;Hogar formado por pareja con hijos en donde todos los hijos de 25 años o más;Hogar formado por pareja o un solo progenitor que convive con algún hijo menor de 25 años y otra(s) persona(a);Hogar formado por pareja sin hijos;Otro tipo de hogar;Analfabetos;Doctorado universitario;Educación postsecundaria no superior;Educación primaria;Enseñanzas de formación profesional, artes plásticas y diseño y deportivas de grado superior y equivalentes;Estudios primarios incompletos;Grados universitarios de 240 créditos ECTS, diplomados universitarios, títulos propios universitarios de experto o especialista;Grados universitarios de más de 240 créditos ECTS, licenciados;Másteres, especialidades en Ciencias de la Salud por el sistema de residencia y similares;Primera etapa de educación secundaria y similar;Segunda etapa de educación secundaria con orientación general;Segunda etapa de educación secundaria con orientación profesional;América Central, Sur y Caribe;América del Norte;Asia;Española;Oceanía;Resto de Europa;Unión Europea (sin España);África;1 - Directores y gerentes;2 - Técnicos y profesionales científicos e intelectuales;"3 - Técnicos; profesionales de apoyo";4 - Empleados contables, administrativos y otros empleados de oficina;5 - Trabajadores de los servicios de restauración, personales, protección y vendedores;6 - Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;7 - Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria);8 - Operadores de instalaciones y maquinaria, y montadores;9 - Ocupaciones elementales;NOMBRE;median_price_inf;En alquiler;En propiedad;Otro régimen de tenencia;Trabajador por cuenta ajena fijo o indefinido;Trabajador por cuenta ajena temporal;Trabajador por cuenta propia que emplea personal;Trabajador por cuenta propia que no emplea personal;SES_11;kw_pct_11;he_pct_11
1.0;0.0;0.2806740389678778;0.6793048973143759;0.0400210637177461;0.4645669291338583;0.0839895013123359;0.4461942257217848;0.0052493438320209;0.03125;0.2416666666666666;0.0125;0.025;0.1416666666666666;0.1270833333333333;0.1354166666666666;0.0208333333333333;0.0;0.1833333333333333;0.08125;0.0;0.0644257703081232;0.0812324929971988;0.0016806722689075;0.2044817927170868;0.0016806722689075;0.0016806722689075;0.3389355742296919;0.0016806722689075;0.0588235294117647;0.2436974789915966;0.0016806722689075;0.0813648293963254;0.0498687664041994;0.0;0.8136482939632546;0.0;0.0157480314960629;0.0393700787401574;0.0;0.0708833151581243;0.3571428571428571;0.1717557251908397;0.2017448200654307;0.1172300981461286;0.0016357688113413;0.0016357688113413;0.0016357688113413;0.0763358778625954;CENTRO;2361.290758996388;0.340956340956341;0.5841995841995842;0.0748440748440748;0.623342175066313;0.2281167108753315;0.0477453580901856;0.1007957559681697;1.0369470063121868;0.5997818974918212;0.4067226890756302
2.0;0.0025742574257425;0.2093069306930693;0.7584158415841584;0.0297029702970297;0.6285148514851485;0.0772277227722772;0.2829702970297029;0.0112871287128712;0.0165219233213302;0.058250370684177;0.0637576784579538;0.0550730777377674;0.0656640542257996;0.0610040245710654;0.3255666172421097;0.0817623384876085;0.0584621902139377;0.1529337004871849;0.0610040245710654;0.0037623762376237;0.037029702970297;0.0479207920792079;0.0403960396039604;0.1667326732673267;0.017029702970297;0.0283168316831683;0.3267326732673267;0.0392079207920792;0.1043564356435643;0.1413861386138613;0.0471287128712871;0.0235550277117973;0.0;0.0;0.9313143309580364;0.0;0.0122723673792557;0.0233570863024544;0.009501187648456;0.0869132856006364;0.3752983293556086;0.1127684964200477;0.1455847255369928;0.1531424025457438;0.0029832935560859;0.0359984089101034;0.0175019888623707;0.0698090692124105;ESTE;2846.9961375450084;0.1311718584445857;0.778766687857597;0.0900614536978173;0.6110003985651654;0.1669988043045037;0.1219609406137903;0.1000398565165404;1.7333453332084838;0.5749801113762928;0.4312871287128713
3.0;0.0;0.3434108527131783;0.6496124031007752;0.0069767441860465;0.3392857142857143;0.0321428571428571;0.6107142857142858;0.0178571428571428;0.0020519835841313;0.2017783857729138;0.0020519835841313;0.0854993160054719;0.0854993160054719;0.1504787961696306;0.1094391244870041;0.0020519835841313;0.0020519835841313;0.2496580027359781;0.1094391244870041;0.0;0.002442996742671;0.0936482084690553;0.002442996742671;0.1425081433224755;0.002442996742671;0.002442996742671;0.4519543973941368;0.002442996742671;0.1587947882736156;0.1384364820846905;0.002442996742671;0.0024057738572574;0.0;0.0024057738572574;0.9903769045709704;0.0;0.0;0.0024057738572574;0.0024057738572574;0.0022354694485842;0.3576751117734724;0.1304023845007451;0.1229508196721311;0.3278688524590163;0.0022354694485842;0.0022354694485842;0.0022354694485842;0.052160953800298;CIUDAD JARDIN;1581.7654364112982;0.4229607250755287;0.4350453172205438;0.1419939577039275;0.4748201438848921;0.3237410071942446;0.0611510791366906;0.1402877697841726;-0.2681868569871709;0.4903129657228018;0.4592833876221498
4.0;0.0053523639607493;0.2363960749330954;0.7368421052631579;0.0214094558429973;0.4709562109025916;0.1027703306523681;0.4146559428060768;0.0116175156389633;0.0234558248631743;0.0875684128225176;0.0688037529319781;0.0422204847537138;0.1024237685691946;0.0977326035965598;0.1884284597341673;0.0781860828772478;0.0469116497263487;0.1806098514464425;0.0836591086786552;0.0089126559714795;0.0187165775401069;0.0935828877005347;0.0463458110516934;0.141711229946524;0.016934046345811;0.0249554367201426;0.2290552584670231;0.0071301247771836;0.1862745098039215;0.1925133689839572;0.0338680926916221;0.0276785714285714;0.0;0.025;0.9258928571428572;0.0;0.0071428571428571;0.0107142857142857;0.0035714285714285;0.0392857142857142;0.2571428571428571;0.1142857142857142;0.1633928571428571;0.23125;0.0223214285714285;0.0714285714285714;0.0348214285714285;0.0660714285714285;BAILEN-MIRAFLORES;1659.0156111482122;0.2253521126760563;0.6838810641627543;0.0907668231611893;0.6127583108715184;0.2192273135669362;0.0530098831985624;0.1150044923629829;-0.6271317917604691;0.4107142857142856;0.2798573975044563
6.0;0.0041819132253005;0.332723470987977;0.6560376372190277;0.0070569785676947;0.5311192468619247;0.0797594142259414;0.3781380753138075;0.0109832635983263;0.0234254143646408;0.0788950276243093;0.0643093922651933;0.0470718232044198;0.0939226519337016;0.061878453038674;0.2647513812154696;0.0658563535911602;0.0594475138121547;0.1816574585635359;0.0587845303867403;0.0020915032679738;0.0078431372549019;0.1009150326797385;0.0912418300653594;0.1213071895424836;0.0224836601307189;0.006797385620915;0.1249673202614379;0.0052287581699346;0.2763398692810457;0.1390849673202614;0.1016993464052287;0.0201412503269683;0.0;0.0083703897462725;0.9453308919696574;0.000784724038713;0.001046298718284;0.0112477112215537;0.0130787339785508;0.0294581799053129;0.1383482377695949;0.0896896370331404;0.1591267753813782;0.2856391372961599;0.0076275644397685;0.1049447659126775;0.0620725933719095;0.1230931088900578;CRUZ DE HUMILLADERO;1778.8347420277046;0.1430150309460654;0.7796198054818745;0.0773651635720601;0.6162760073742428;0.238346062681064;0.0471424809059784;0.0982354490387147;-1.0176545805047152;0.2574960547080483;0.1448366013071895
7.0;0.0045766590389016;0.3283752860411899;0.6507437070938215;0.0163043478260869;0.5546338672768879;0.0669336384439359;0.3665617848970252;0.011870709382151;0.0204105435036155;0.0670632143690226;0.0598320503848845;0.0552834149755073;0.0782598553767203;0.0621646839281548;0.2830650804758572;0.080009330534173;0.0560998367156519;0.1771635176113832;0.0606484721250291;0.0010011441647597;0.0097254004576659;0.0983981693363844;0.108266590389016;0.108266590389016;0.0291762013729977;0.0110125858123569;0.0949656750572082;0.0095823798627002;0.2738844393592677;0.1570366132723112;0.0986842105263157;0.0367615505650121;0.0008582463166928;0.0064368473751966;0.9220426262337292;0.0;0.0014304105278214;0.0155914747532541;0.0168788442282935;0.0302856322663987;0.1369312473087412;0.1105210277020238;0.1293239557915889;0.2941007607291517;0.0054542844839959;0.0792306588201521;0.0704750968853164;0.1436773360126309;CARRETERA DE CADIZ;2017.285959156144;0.1315605318404478;0.7906461394914859;0.0777933286680662;0.6126465055708291;0.2477210244537693;0.058457531471567;0.0811749385038344;-0.6540120206660187;0.2777379072771637;0.1252860411899313
8.0;0.0039814200398142;0.3125414731254147;0.6756469807564698;0.0078301260783012;0.6239055452374636;0.0578402759352613;0.3108251525603608;0.0074290262669143;0.0148037484720901;0.0654624473719951;0.0681787314953144;0.0327312236859975;0.046312644302594;0.0529675404047263;0.371995110688578;0.0608447643623523;0.0547331250848838;0.1707184571506179;0.0612522069808501;0.0007958615200955;0.0129990714948932;0.1226953176813901;0.0789229340761374;0.1200424459477384;0.0230799840827695;0.0201618251757527;0.1310518636423928;0.0132643586682583;0.2577264889242605;0.1388778352566653;0.0803820135296458;0.0153866560551797;0.0;0.0010611486934606;0.9624618649688288;0.0;0.0017243666268735;0.0172436662687359;0.0021222973869213;0.0397817988291644;0.1715007982969664;0.1204097924427887;0.1567323044172432;0.2168706758914316;0.005055880787653;0.0940659925492283;0.0800957956359765;0.1154869611495476;CHURRIANA;2089.150807901927;0.0934655617443282;0.8466240999864149;0.0599103382692568;0.6677825388323514;0.2052758435993572;0.0619978575254418;0.0649437600428494;-0.3416266762485646;0.3316923895689196;0.1774771189812972
9.0;0.0069984447900466;0.3160964230171073;0.6656298600311042;0.0112752721617418;0.4873639191290824;0.0787325038880248;0.416213063763608;0.0176905132192846;0.021722618866778;0.0650159501746923;0.053622968251557;0.0604587574054382;0.1014734923287255;0.0691174236670211;0.2126689958985265;0.0786875284824548;0.061370195959289;0.1985416983138386;0.0773203706516785;0.0048590864917395;0.0159378036929057;0.0746355685131195;0.0923226433430515;0.1273080660835762;0.0184645286686103;0.0353741496598639;0.1587949465500485;0.016715257531584;0.2275996112730806;0.1541302235179786;0.0738581146744412;0.049970834143496;0.0;0.0099163912113552;0.8714757923391017;0.0;0.0241104413766284;0.0278047832004666;0.0167217577289519;0.0288949629051151;0.1919172198360015;0.1116751269035533;0.1563842249121436;0.235650136665365;0.0058570870753611;0.0679422100741897;0.0538852010933229;0.1477938305349473;CAMPANILLAS;1728.567912422434;0.1684386391251519;0.7534933171324423;0.0780680437424058;0.6554292434339475;0.2322618580948647;0.0456683653469227;0.0666405331242649;-0.7883189472059016;0.3324873096446701;0.2268221574344023
10.0;0.0053781512605042;0.3203361344537815;0.6660504201680673;0.008235294117647;0.577071776769205;0.0768196335518574;0.3345100016809548;0.0115985879979828;0.0152209250775823;0.0527560218708438;0.0687158268065612;0.0512782621545736;0.06679473917541;0.0698980345795773;0.2902320082754544;0.077139057189301;0.0531993497857248;0.2020097532141274;0.0527560218708438;0.0015133680847486;0.0073986884143265;0.1091306541113166;0.0924836051790818;0.1040860938288212;0.0208508491676475;0.0166470489322347;0.1129981503278964;0.0129477047250714;0.2915755843282327;0.1370438876744577;0.0933243652261644;0.0297579018157363;0.0;0.0;0.9414929388029588;0.0;0.0068930733019502;0.0099193006052454;0.0119367854741089;0.0343434343434343;0.141077441077441;0.1158249158249158;0.1439393939393939;0.2572390572390572;0.0038720538720538;0.0937710437710437;0.0713804713804713;0.1385521885521885;PUERTO DE LA TORRE;2018.0813335650653;0.1072536563746491;0.8445856108730979;0.0481607327522529;0.6791751183231913;0.2080797836375929;0.0525693035835023;0.0601757944557133;-0.582062023995934;0.2912457912457912;0.1499915923995292
11.0;0.005921539600296;0.313841598815692;0.6728349370836417;0.00740192450037;0.6210214655810511;0.0555144337527757;0.3197631384159881;0.003700962250185;0.0108611326609775;0.0597362296353762;0.0488750969743987;0.0349107835531419;0.0457719162141194;0.038789759503491;0.3498836307214895;0.0682699767261443;0.0768037238169123;0.2063615205585725;0.0597362296353762;0.0036954915003695;0.0133037694013303;0.0805617147080561;0.0724316334072431;0.130820399113082;0.0155210643015521;0.0184774575018477;0.0990391722099039;0.0066518847006651;0.3000739098300073;0.1914264597191426;0.0679970436067997;0.005921539600296;0.0;0.002960769800148;0.9133974833456698;0.0;0.005921539600296;0.0436713545521835;0.0281273131014063;0.039288361749444;0.1252779836916234;0.1060044477390659;0.1616011860637509;0.3320978502594514;0.0088954781319495;0.0882134914751667;0.0593031875463306;0.0793180133432172;TEATINOS-UNIVERSIDAD;2257.2171729509746;0.0573199070487993;0.8830364058869093;0.0596436870642912;0.6074349442379182;0.2014869888475836;0.0981412639405204;0.0929368029739776;-0.2984265297684558;0.2705707931801334;0.1374722838137472
